track id,genre,amazement,solemnity,tenderness,nostalgia,calmness,power,joyful_activation,tension,sadness,mood,liked,disliked,age,gender,mother tongue
21,classical,0,0,0,0,1,0,0,0,0,4,0,0,61,1,English
21,classical,0,0,0,1,1,0,0,0,0,5,0,0,69,1,German
21,classical,0,1,0,0,1,0,0,0,0,5,1,0,56,0,English
21,classical,0,0,0,0,0,0,0,1,1,3,0,1,31,0,Russian
21,classical,0,0,0,0,1,0,0,0,0,4,1,0,28,1,Russian
21,classical,1,0,1,0,0,0,0,0,0,4,1,0,41,1,Russian
21,classical,0,0,1,1,0,0,0,0,0,4,0,0,42,0,English
21,classical,1,0,0,1,1,0,0,0,0,5,0,1,19,1,English
21,classical,0,0,0,0,0,0,0,0,1,5,0,1,44,0,Arabic
21,classical,0,0,1,0,1,0,1,0,0,3,1,0,23,1,English
21,classical,0,0,0,0,1,0,0,0,0,3,1,0,45,0,Greek
21,classical,0,1,1,0,1,0,0,0,0,5,0,0,73,0,English
21,classical,0,0,1,1,0,0,0,0,0,4,0,1,23,1,German
21,classical,0,0,0,1,1,0,0,0,0,2,0,1,27,1,English
21,classical,0,0,1,0,1,0,0,0,0,3,0,1,25,1,English
21,classical,0,1,0,0,0,0,1,0,0,2,1,0,31,1,Greek
21,classical,0,0,0,1,1,0,0,0,1,4,0,0,53,0,English
21,classical,0,0,0,0,1,0,0,0,0,4,1,0,30,0,English
21,classical,0,0,1,0,1,0,0,0,0,3,0,0,33,0,Russian
21,classical,0,0,1,0,0,0,0,0,0,3,1,0,33,1,German
21,classical,0,1,0,0,1,0,0,0,0,5,1,0,54,0,German
21,classical,0,1,0,0,0,0,0,0,0,4,1,0,48,1,German
21,classical,0,1,0,0,0,0,0,0,0,5,0,0,28,0,Russian
21,classical,0,1,0,0,1,0,0,0,0,3,1,0,32,1,English
21,classical,1,0,1,0,0,0,1,0,0,4,0,0,16,1,Swedish
21,classical,0,0,0,1,1,0,0,0,0,4,0,0,31,1,English
21,classical,0,0,1,0,1,0,0,0,0,3,1,0,46,0,English
21,classical,1,0,0,0,1,0,1,0,0,4,1,0,59,0,English
21,classical,0,0,1,1,0,0,1,0,0,2,1,0,25,0,English
21,classical,0,0,0,0,1,0,0,0,0,4,1,0,18,0,Swedish
21,classical,0,0,0,0,0,0,0,0,1,2,0,1,46,1,Greek
21,classical,0,0,1,1,0,0,0,1,0,2,0,1,22,0,Dutch
21,classical,0,0,0,0,0,0,1,0,0,5,1,0,46,1,Dutch
21,classical,1,1,0,0,0,0,1,0,0,5,1,0,51,1,English
21,classical,0,1,1,0,1,0,0,0,0,4,1,0,50,1,Italian
21,classical,0,0,0,1,1,1,0,0,0,2,0,0,26,1,Russian
21,classical,0,0,1,0,1,0,0,0,0,3,0,0,33,0,Russian
22,classical,0,0,1,0,1,0,1,0,0,3,1,0,62,0,Dutch
22,classical,1,0,0,0,0,0,0,0,0,5,1,0,33,0,Russian
22,classical,0,0,0,1,1,0,0,0,1,4,0,1,23,0,English
22,classical,0,1,0,0,0,0,1,0,0,5,0,0,56,0,English
22,classical,0,0,1,0,1,0,0,0,0,5,1,0,57,0,English
22,classical,0,0,1,0,0,0,0,0,0,5,0,0,35,0,Russian
22,classical,0,0,0,0,1,0,0,0,0,3,0,0,26,0,Russian
22,classical,0,0,1,0,0,0,1,0,0,2,0,0,31,1,Greek
22,classical,0,1,1,0,0,0,1,0,0,3,1,0,56,0,English
22,classical,0,0,1,0,0,0,1,0,0,4,0,0,28,1,Russian
22,classical,0,1,1,0,1,0,0,0,0,5,0,0,73,0,English
22,classical,0,0,0,0,0,0,0,0,1,5,0,0,44,0,Arabic
22,classical,0,1,0,0,0,0,0,0,0,4,1,0,48,1,German
22,classical,1,0,1,0,0,0,0,0,0,4,0,0,23,1,German
22,classical,1,1,0,0,0,0,0,1,0,3,0,1,25,1,English
22,classical,1,0,0,0,0,0,1,0,0,5,1,0,54,0,German
22,classical,0,0,1,0,1,0,1,0,0,4,0,0,53,0,English
22,classical,0,0,0,0,0,0,0,1,0,4,0,1,30,0,English
22,classical,0,0,1,0,1,0,0,0,0,3,0,0,20,0,Russian
22,classical,0,1,0,1,0,0,1,0,0,3,1,0,33,0,Russian
22,classical,0,0,0,0,1,0,0,0,0,3,1,0,33,1,German
22,classical,0,1,1,0,1,0,0,0,0,3,1,0,22,1,English
22,classical,0,0,1,0,0,0,1,0,0,3,1,0,32,1,English
22,classical,0,1,1,0,1,0,0,0,0,3,1,0,22,1,English
22,classical,0,0,0,0,0,0,0,1,0,2,0,1,25,0,English
22,classical,0,0,1,0,1,0,1,0,0,5,1,0,62,1,English
22,classical,0,0,1,0,1,0,1,0,0,3,0,0,46,0,English
22,classical,0,1,0,0,1,0,0,0,0,2,0,1,46,1,Greek
22,classical,1,0,0,0,1,1,0,0,0,4,1,0,18,0,Swedish
22,classical,0,0,1,0,0,0,1,0,0,4,1,0,21,1,English
22,classical,1,0,1,0,1,0,0,0,0,5,1,0,51,1,English
22,classical,1,1,0,0,0,0,1,0,0,5,0,0,46,1,Dutch
22,classical,0,0,1,0,1,0,1,0,0,5,1,0,67,0,English
22,classical,0,1,1,0,1,0,0,0,0,4,1,0,50,1,Italian
22,classical,0,0,0,0,0,1,1,1,0,2,0,0,26,1,Russian
22,classical,0,1,0,1,0,0,1,0,0,3,1,0,33,0,Russian
22,classical,0,0,0,1,0,0,1,0,1,3,1,0,33,0,Russian
22,classical,0,0,0,0,1,1,0,0,0,4,1,0,26,0,Russian
22,classical,1,0,1,1,0,0,0,0,0,3,0,0,27,1,Russian
22,classical,1,0,0,0,0,0,0,0,0,4,1,0,62,1,French
23,classical,0,1,0,0,0,0,0,0,0,3,1,0,26,0,Russian
23,classical,0,0,0,0,0,1,1,0,0,4,0,0,61,1,English
23,classical,0,1,0,0,0,0,1,0,0,4,1,0,48,1,German
23,classical,0,1,0,0,0,1,1,0,0,5,0,0,56,0,English
23,classical,1,0,0,0,0,0,0,0,0,3,0,0,24,1,English
23,classical,0,0,0,0,0,0,0,0,1,5,0,0,44,0,Arabic
23,classical,0,0,0,0,0,1,1,0,0,5,0,0,57,0,English
23,classical,0,0,0,0,0,0,1,0,0,3,1,0,45,0,Greek
23,classical,0,1,0,0,0,0,0,1,0,5,1,0,73,0,English
23,classical,0,0,0,0,0,0,1,0,0,3,0,0,56,0,English
23,classical,0,1,0,0,0,0,1,0,0,4,0,0,28,1,Russian
23,classical,0,1,0,0,0,0,1,0,1,3,1,0,33,0,Russian
23,classical,1,0,0,0,0,0,1,0,0,3,1,0,44,0,English
23,classical,0,1,0,1,0,0,0,0,0,3,0,0,23,1,English
23,classical,0,0,0,0,0,1,1,0,0,3,1,0,25,0,English
23,classical,0,1,0,0,0,0,0,1,0,4,1,0,23,1,German
23,classical,0,1,0,0,1,0,0,0,0,4,0,0,53,0,English
23,classical,0,1,0,0,0,1,0,0,0,2,1,0,46,1,Greek
23,classical,0,0,0,0,0,0,0,1,0,4,0,1,30,0,English
23,classical,1,1,0,0,0,1,0,0,0,3,0,0,28,1,Russian
23,classical,0,0,0,0,0,0,1,0,0,3,1,0,33,1,German
23,classical,0,0,0,0,0,1,1,0,0,3,1,0,39,0,English
23,classical,1,0,0,0,0,1,1,0,0,5,1,0,51,1,English
23,classical,0,1,0,0,0,1,1,0,0,2,1,0,25,0,English
23,classical,0,0,0,0,0,0,0,0,1,5,0,0,28,0,Russian
23,classical,0,0,0,0,0,0,1,0,0,3,1,0,32,1,English
23,classical,0,1,0,1,0,0,0,0,0,3,1,0,35,0,Italian
23,classical,0,0,0,0,0,1,1,0,0,3,1,0,46,0,English
23,classical,0,0,0,0,0,0,1,0,0,4,1,0,18,0,Swedish
23,classical,0,0,0,0,0,0,1,0,0,4,0,0,31,0,Polish
23,classical,1,0,0,0,0,1,1,0,0,4,1,0,59,0,English
23,classical,0,1,0,0,0,1,1,0,0,4,0,0,31,1,English
23,classical,0,0,0,0,0,1,1,0,0,5,1,0,46,1,Dutch
23,classical,0,1,0,1,0,0,0,0,1,3,1,0,33,0,Russian
23,classical,1,1,0,0,0,0,0,1,0,3,1,0,33,0,Russian
23,classical,1,1,0,0,0,0,1,0,0,5,1,0,67,0,English
23,classical,0,1,0,0,1,1,0,0,0,3,0,0,18,1,English
23,classical,0,1,0,0,0,0,1,0,0,3,1,0,58,0,English
23,classical,0,0,1,0,0,1,1,0,0,4,1,0,23,0,English
23,classical,0,1,1,0,0,1,0,0,0,4,1,0,50,1,Italian
23,classical,0,1,0,1,0,0,1,0,0,3,0,0,27,1,Russian
23,classical,0,0,0,0,0,0,1,0,0,4,1,0,62,1,French
23,classical,0,0,0,0,0,0,1,0,0,3,0,0,53,1,English
23,classical,0,0,0,0,0,0,0,1,0,5,1,0,33,0,Russian
23,classical,0,0,0,0,0,1,1,0,0,4,1,0,23,1,Swedish
23,classical,0,1,0,0,0,0,0,0,0,5,0,0,35,0,Russian
24,classical,0,0,0,0,0,1,1,0,0,3,0,0,24,1,English
24,classical,0,1,0,0,0,1,0,0,0,4,1,0,25,1,Russian
24,classical,0,1,0,0,1,0,1,0,0,4,1,0,17,1,French
24,classical,0,0,0,0,0,1,1,1,0,5,0,1,73,0,English
24,classical,0,1,0,0,0,0,1,0,0,4,1,0,45,0,English
24,classical,1,0,0,0,0,0,1,0,0,3,1,0,53,0,English
24,classical,0,0,0,0,0,0,1,0,0,3,1,0,56,0,English
24,classical,0,0,0,0,0,0,0,1,0,4,0,1,28,1,Russian
24,classical,0,0,0,0,0,0,0,0,1,4,1,0,35,0,Russian
24,classical,0,0,0,0,0,0,1,1,1,3,1,0,33,0,Russian
24,classical,0,0,0,0,0,1,0,1,0,3,1,0,44,0,English
24,classical,0,1,0,0,0,0,0,1,0,3,0,0,23,1,English
24,classical,0,0,0,0,0,1,1,0,0,4,1,0,30,0,English
24,classical,0,0,0,0,1,0,1,0,0,4,0,0,53,0,English
24,classical,0,1,0,0,0,0,1,1,0,3,1,0,22,1,English
24,classical,0,1,0,0,0,0,0,1,0,3,1,0,25,0,English
24,classical,0,0,0,0,0,1,0,1,0,2,1,0,25,0,English
24,classical,0,0,0,0,0,0,0,1,1,4,1,0,23,1,German
24,classical,0,0,0,0,0,0,0,1,0,5,0,1,51,1,English
24,classical,0,0,0,0,0,0,1,0,0,3,0,1,33,1,German
24,classical,0,0,0,0,0,1,0,0,0,5,0,0,28,0,Russian
24,classical,0,0,0,0,0,1,0,1,0,3,1,0,46,0,English
24,classical,0,1,0,0,0,1,1,0,0,3,1,0,32,1,English
24,classical,1,0,0,0,0,1,1,0,0,4,1,0,18,0,Swedish
24,classical,0,1,0,0,0,1,0,1,0,3,1,0,35,0,Italian
24,classical,0,0,0,0,0,1,0,1,0,4,1,0,21,1,English
24,classical,0,1,0,0,0,1,0,0,0,5,1,0,27,1,Russian
24,classical,0,0,0,0,0,0,1,0,0,4,0,0,30,1,Russian
24,classical,0,0,0,0,0,0,1,0,0,4,0,0,31,0,Polish
24,classical,0,0,0,0,0,0,1,1,0,4,0,1,59,0,English
24,classical,0,0,0,0,0,0,1,0,0,4,1,0,31,1,English
24,classical,0,0,0,0,0,0,1,1,0,3,1,0,33,0,Russian
24,classical,0,0,0,0,0,1,0,1,1,3,1,0,33,0,Russian
24,classical,0,0,0,0,0,1,1,0,0,5,1,0,46,1,Dutch
24,classical,0,0,0,0,0,0,0,1,0,5,1,0,44,0,Arabic
24,classical,0,0,0,0,0,1,0,0,0,5,1,0,29,1,Russian
24,classical,1,1,0,0,0,0,1,0,0,5,1,0,67,0,English
24,classical,1,1,0,0,1,0,0,0,0,3,1,0,18,1,English
24,classical,0,0,0,0,0,0,1,0,0,3,0,0,58,0,English
24,classical,0,0,0,0,0,0,1,0,0,4,1,0,50,1,Italian
24,classical,0,0,0,0,0,1,0,0,0,4,1,0,62,1,French
24,classical,0,0,0,0,0,1,0,1,0,3,0,0,53,1,English
24,classical,0,0,0,0,0,0,1,0,0,5,1,0,33,0,Russian
24,classical,0,0,0,0,0,1,0,0,0,3,1,0,45,0,Greek
24,classical,1,0,0,0,0,1,1,0,0,4,1,0,23,1,Swedish
24,classical,0,0,0,0,0,0,0,1,0,4,0,1,61,1,English
24,classical,0,0,0,0,0,0,1,0,0,5,1,0,57,0,English
24,classical,0,0,0,0,1,1,1,0,0,3,1,0,62,0,Dutch
24,classical,0,0,0,0,0,0,1,1,0,5,1,0,56,0,English
25,classical,0,1,0,0,0,0,1,0,0,4,1,0,45,0,English
25,classical,0,0,0,0,0,0,1,0,0,3,1,0,25,0,English
25,classical,0,0,0,1,1,0,0,0,0,3,0,1,53,0,English
25,classical,0,0,1,0,0,0,0,1,0,3,0,1,56,0,English
25,classical,0,1,1,0,1,0,0,0,0,3,1,0,16,0,English
25,classical,0,1,0,0,0,0,0,0,1,3,0,0,33,0,Russian
25,classical,1,0,0,0,0,0,0,1,0,3,1,0,44,0,English
25,classical,0,1,0,1,0,0,0,0,0,2,0,0,25,0,English
25,classical,0,1,0,0,1,0,0,0,0,4,0,0,53,0,English
25,classical,0,1,0,0,0,0,1,0,0,5,0,0,40,0,English
25,classical,1,0,0,0,0,0,1,0,0,4,0,0,23,1,German
25,classical,0,1,0,0,0,0,0,1,1,4,1,0,59,0,English
25,classical,0,0,0,0,0,0,0,1,0,3,0,0,33,1,German
25,classical,1,0,1,1,0,0,0,0,0,3,0,0,28,1,Russian
25,classical,0,0,1,1,0,0,0,0,1,3,1,0,46,0,English
25,classical,1,1,0,0,1,0,0,0,0,3,1,0,39,0,English
25,classical,0,0,0,1,0,0,0,1,0,4,1,0,18,0,Swedish
25,classical,0,0,0,1,0,0,0,0,0,5,0,0,28,0,Russian
25,classical,1,0,0,1,0,0,0,0,0,4,1,0,21,1,English
25,classical,0,0,1,0,0,0,0,0,0,5,0,0,27,1,Russian
25,classical,0,0,0,0,0,0,0,1,0,3,0,1,32,1,English
25,classical,0,1,0,1,0,0,0,0,1,5,0,1,25,1,Russian
25,classical,0,0,0,0,0,0,0,1,0,4,0,1,41,0,Dutch
25,classical,0,0,1,0,1,0,0,0,0,4,0,0,31,0,Polish
25,classical,0,1,0,0,0,0,0,0,1,3,1,0,33,0,Russian
25,classical,0,0,0,0,1,0,1,0,0,4,0,0,31,1,English
25,classical,0,1,0,0,0,0,0,0,1,3,1,0,33,0,Russian
25,classical,0,1,0,1,1,0,0,0,0,3,0,0,34,0,Latvian
25,classical,0,0,0,0,0,0,1,0,0,5,1,0,44,0,Arabic
25,classical,0,1,0,0,0,0,0,0,0,5,1,0,29,1,Russian
25,classical,1,1,0,0,0,0,1,0,0,5,0,1,67,0,English
25,classical,0,1,0,0,1,0,0,0,0,3,0,0,18,1,English
25,classical,0,0,0,0,0,0,1,0,1,3,0,0,53,1,English
25,classical,0,0,0,0,1,1,0,0,0,3,0,0,58,0,English
25,classical,1,1,0,0,1,0,0,0,0,4,1,0,50,1,Italian
25,classical,0,0,0,0,0,0,1,0,0,3,1,0,19,0,Russian
25,classical,0,0,1,1,0,0,1,0,0,4,1,0,51,0,English
25,classical,0,0,0,1,0,0,0,0,0,5,1,0,33,0,Russian
25,classical,0,0,0,0,0,0,0,1,0,4,0,1,62,1,French
25,classical,0,1,0,0,0,0,0,1,0,5,0,1,73,0,English
25,classical,0,1,0,1,1,0,0,0,0,3,0,0,23,1,English
25,classical,0,0,0,0,0,0,0,1,0,4,0,1,61,1,English
25,classical,0,1,0,0,1,0,0,0,0,5,0,0,57,0,English
25,classical,0,0,0,0,0,0,1,0,0,5,1,0,56,0,English
25,classical,1,1,0,0,0,0,0,0,0,5,1,0,25,1,Russian
25,classical,1,1,0,0,0,1,0,0,0,5,1,0,51,1,English
26,classical,0,1,0,0,0,0,0,0,0,3,0,0,30,1,Russian
26,classical,0,1,0,0,0,0,0,1,0,4,0,0,28,1,Russian
26,classical,0,0,0,1,0,0,1,0,1,3,1,0,33,0,Russian
26,classical,1,0,0,0,0,1,0,0,0,3,1,0,44,0,English
26,classical,1,0,0,0,0,0,1,0,0,5,0,0,21,0,English
26,classical,0,0,0,1,0,1,0,1,0,5,0,0,25,1,Russian
26,classical,1,0,0,0,0,0,1,0,0,4,0,0,53,0,English
26,classical,0,1,0,0,0,0,0,1,0,4,0,0,23,1,German
26,classical,0,1,0,0,0,0,1,0,0,4,1,0,59,0,English
26,classical,1,1,0,0,0,0,1,0,0,3,1,0,39,0,English
26,classical,0,0,0,0,0,0,1,0,0,3,0,0,33,1,German
26,classical,0,1,0,1,0,0,0,1,0,3,1,0,46,0,English
26,classical,0,1,0,1,0,0,1,0,0,4,0,0,18,0,Swedish
26,classical,1,0,0,1,0,0,1,0,0,3,0,0,28,1,Russian
26,classical,0,0,0,0,0,0,1,1,0,4,1,0,21,1,English
26,classical,0,1,0,0,0,0,1,1,0,3,1,0,33,0,Russian
26,classical,1,0,0,0,0,1,1,0,0,4,1,0,42,0,Russian
26,classical,0,0,0,0,0,0,1,0,0,5,0,0,28,0,Russian
26,classical,1,0,0,0,0,1,1,0,0,3,0,0,32,1,Russian
26,classical,1,0,0,0,0,0,1,0,0,3,1,0,32,1,English
26,classical,0,0,0,0,0,1,1,0,0,4,0,0,31,0,Polish
26,classical,0,0,0,0,0,0,1,0,0,4,0,0,31,1,English
26,classical,0,1,0,0,0,0,0,0,0,5,0,0,44,0,Arabic
26,classical,0,0,0,1,0,0,0,0,0,3,0,0,26,0,Russian
26,classical,0,0,0,0,0,0,1,0,0,3,1,0,19,0,Russian
26,classical,1,1,0,0,0,0,1,0,0,5,1,0,67,0,English
26,classical,0,0,0,0,0,1,1,0,0,3,1,0,45,0,Greek
26,classical,0,0,0,0,0,1,1,0,0,3,0,0,18,1,English
26,classical,0,0,0,1,0,0,1,1,0,3,0,0,53,1,English
26,classical,0,0,0,1,0,0,1,0,0,3,1,0,58,0,English
26,classical,0,0,0,0,0,0,0,0,1,5,0,0,33,0,Russian
26,classical,1,1,0,0,0,1,0,0,0,4,1,0,50,1,Italian
26,classical,1,0,0,0,0,0,0,0,0,4,0,0,62,1,French
26,classical,0,0,0,1,0,1,0,0,0,4,1,0,23,1,English
26,classical,0,0,0,0,0,1,0,0,0,3,0,0,24,0,English
26,classical,0,0,0,0,0,1,0,1,1,4,0,0,61,1,English
26,classical,0,0,0,0,0,0,1,0,0,5,1,0,57,0,English
26,classical,0,0,0,0,0,1,1,0,0,5,1,0,56,0,English
26,classical,0,0,0,0,0,1,1,1,0,5,1,0,25,1,Russian
26,classical,0,0,0,0,0,1,1,0,0,3,1,0,62,0,Dutch
26,classical,0,0,0,0,0,1,1,0,0,5,0,0,51,1,English
26,classical,0,1,0,0,0,0,1,0,0,4,1,0,45,0,English
26,classical,1,0,0,0,0,0,1,0,0,2,1,0,25,0,English
26,classical,0,0,1,0,1,0,0,1,0,3,1,0,56,0,English
27,classical,0,1,0,1,0,0,0,1,0,3,1,0,33,0,Russian
27,classical,0,1,0,0,0,1,0,0,0,2,0,0,19,1,Chinese
27,classical,0,1,0,0,0,0,0,0,0,4,0,1,35,0,Russian
27,classical,0,0,0,0,0,1,0,1,0,2,1,0,19,0,Russian
27,classical,0,1,0,0,0,1,0,0,0,4,1,0,23,1,German
27,classical,0,1,0,0,0,1,0,1,0,3,1,0,32,0,English
27,classical,1,1,0,0,0,1,0,0,0,3,1,0,39,0,English
27,classical,0,1,0,0,0,1,0,1,0,3,1,0,46,0,English
27,classical,1,0,0,0,0,1,1,0,0,3,1,1,26,1,Chinese
27,classical,0,0,0,0,0,0,0,1,0,3,1,0,33,1,German
27,classical,0,1,0,0,0,1,0,1,0,4,1,0,21,1,English
27,classical,0,1,0,0,0,1,0,0,1,3,0,0,33,0,Russian
27,classical,0,1,0,0,0,0,0,1,1,4,1,0,42,0,Russian
27,classical,1,1,0,0,0,1,0,0,0,4,1,0,18,0,Swedish
27,classical,0,1,0,0,0,0,0,0,0,4,0,0,23,0,Russian
27,classical,0,0,0,1,0,1,0,0,1,3,0,0,32,1,Russian
27,classical,0,1,0,0,0,0,0,1,1,3,0,0,18,1,English
27,classical,0,1,0,0,0,1,0,0,1,3,1,0,32,1,English
27,classical,0,0,0,0,0,1,0,1,1,1,1,0,30,1,English
27,classical,0,1,0,0,0,1,0,0,0,4,0,0,31,0,Polish
27,classical,0,0,0,0,1,0,0,0,0,5,0,0,44,0,Arabic
27,classical,0,0,0,0,0,1,0,0,0,3,1,0,19,0,Russian
27,classical,0,1,0,0,0,1,0,1,0,3,0,0,53,1,English
27,classical,0,1,0,0,0,1,0,1,0,3,0,0,58,0,English
27,classical,1,1,0,0,0,1,0,0,0,4,1,0,50,1,Italian
27,classical,0,1,0,0,0,1,0,1,0,5,1,0,56,0,English
27,classical,0,1,0,0,0,0,0,0,0,4,1,0,62,1,French
27,classical,0,1,0,0,0,1,1,0,0,4,1,0,45,0,English
27,classical,0,1,0,0,0,0,0,1,1,4,0,0,23,1,English
27,classical,0,0,0,0,0,1,0,1,0,2,0,1,25,0,English
27,classical,0,0,0,0,0,1,0,0,1,4,0,0,61,1,English
27,classical,0,1,0,0,0,1,0,0,0,5,1,0,57,0,English
27,classical,0,0,0,0,0,1,0,0,0,5,0,0,33,0,Russian
27,classical,0,0,0,0,0,0,0,1,0,5,0,0,51,1,English
27,classical,0,1,0,0,0,1,0,0,0,5,1,0,25,1,Russian
27,classical,0,1,0,0,0,1,0,1,0,3,1,0,62,0,Dutch
27,classical,0,1,0,0,0,1,0,0,0,3,1,0,44,0,English
27,classical,0,1,0,0,0,1,0,0,0,3,1,0,56,0,English
27,classical,0,0,0,0,0,1,0,0,0,3,0,0,30,1,Russian
27,classical,0,1,0,0,0,1,0,0,0,4,0,0,28,1,Russian
28,classical,0,0,0,0,1,0,1,0,0,5,0,0,21,0,English
28,classical,1,0,0,0,0,0,1,0,0,4,0,0,23,1,German
28,classical,0,1,0,1,0,0,1,0,0,4,0,0,43,0,Dutch
28,classical,0,0,0,1,1,0,1,0,0,4,1,0,21,1,English
28,classical,0,0,0,0,1,0,1,0,0,3,1,0,39,0,English
28,classical,1,0,0,0,0,0,1,0,0,5,0,0,40,0,English
28,classical,1,0,0,0,0,0,1,0,0,3,1,0,46,0,English
28,classical,0,0,1,0,0,0,1,0,0,1,0,0,25,1,Russian
28,classical,1,0,0,0,1,0,1,0,0,4,0,0,42,0,Russian
28,classical,1,0,0,0,1,0,1,0,0,4,0,0,18,0,Swedish
28,classical,0,0,0,0,1,0,0,0,0,4,0,0,23,0,Russian
28,classical,0,0,0,0,0,0,1,0,0,3,1,0,33,1,German
28,classical,0,0,0,0,0,0,1,0,0,3,0,0,32,1,Russian
28,classical,0,0,0,0,0,0,1,0,0,3,0,0,18,1,English
28,classical,1,0,1,0,1,0,0,0,0,3,1,0,28,1,Russian
28,classical,0,0,0,0,0,0,1,0,0,3,0,0,32,1,English
28,classical,1,0,1,0,1,0,0,0,0,4,1,0,23,1,English
28,classical,0,0,0,0,1,0,1,0,0,1,1,0,30,1,English
28,classical,0,0,0,0,1,0,0,0,0,4,0,0,31,0,Polish
28,classical,0,0,0,0,0,0,1,0,0,3,0,0,68,0,English
28,classical,0,0,0,0,1,0,0,0,0,3,1,0,45,0,Greek
28,classical,0,0,0,0,0,0,0,1,0,5,0,0,44,0,Arabic
28,classical,0,0,0,0,1,0,0,0,0,3,0,0,19,0,Russian
28,classical,0,0,0,0,0,0,1,0,0,3,0,0,53,1,English
28,classical,1,0,1,0,1,0,0,0,0,3,0,0,34,0,Latvian
28,classical,0,1,0,1,1,0,0,0,0,5,0,0,18,0,English
28,classical,0,0,0,0,0,0,1,0,0,3,1,0,16,0,Chinese
28,classical,0,0,1,0,1,0,0,0,0,3,1,0,29,0,Arabic
28,classical,0,0,0,0,1,0,0,0,0,3,0,0,58,0,English
28,classical,1,1,0,0,0,0,0,0,0,2,1,0,25,1,Russian
28,classical,0,0,0,0,0,0,1,0,0,3,1,0,19,0,English
28,classical,1,0,0,0,0,0,0,0,0,4,1,0,50,1,Italian
28,classical,0,0,1,0,0,0,1,0,0,4,1,0,42,0,Dutch
28,classical,0,0,1,0,0,0,1,0,0,5,1,0,56,0,English
28,classical,0,0,0,0,1,0,1,0,0,4,1,0,45,0,English
28,classical,0,0,0,0,1,0,0,0,0,4,1,0,62,1,French
28,classical,0,0,1,0,0,0,1,0,0,5,0,0,51,1,English
28,classical,0,0,1,0,0,0,1,0,0,4,1,0,51,0,English
28,classical,1,0,0,0,0,0,1,0,0,2,1,0,25,0,English
28,classical,1,0,0,0,0,0,1,0,0,4,0,0,61,1,English
28,classical,0,0,0,0,0,0,1,0,0,5,0,0,57,0,English
28,classical,1,0,0,0,0,0,0,0,0,3,0,0,24,0,English
28,classical,1,0,0,0,0,0,0,0,0,5,0,0,33,0,Russian
28,classical,1,0,1,0,0,0,1,0,0,5,1,0,25,1,Russian
28,classical,0,0,1,0,0,0,0,0,0,4,1,0,35,0,Russian
28,classical,0,0,0,0,0,0,1,0,0,3,1,0,62,0,Dutch
28,classical,0,1,0,0,1,0,0,0,0,3,1,0,32,0,English
28,classical,0,0,0,0,0,0,1,0,0,3,1,0,56,0,English
28,classical,0,0,1,0,0,0,0,0,0,4,1,0,35,0,Russian
28,classical,0,0,0,0,0,0,1,0,0,3,0,0,30,1,Russian
28,classical,0,0,0,0,1,0,1,0,0,4,0,0,28,1,Russian
28,classical,0,0,0,0,0,0,1,1,0,3,0,0,33,0,Russian
28,classical,1,0,0,0,1,0,1,0,0,3,1,0,26,1,Chinese
28,classical,0,0,1,0,0,0,0,0,0,4,1,0,35,0,Russian
29,classical,0,0,0,1,1,0,0,0,0,4,1,0,23,1,German
29,classical,0,1,0,0,1,0,0,0,1,1,0,0,25,1,Russian
29,classical,0,0,0,0,0,0,0,1,1,5,0,0,40,0,English
29,classical,0,1,0,1,0,0,0,0,1,4,0,0,43,0,Dutch
29,classical,1,1,1,0,0,0,0,0,0,4,1,0,21,1,English
29,classical,0,0,1,0,1,0,0,0,1,3,1,0,39,0,English
29,classical,0,0,1,1,0,0,0,0,1,4,0,0,23,0,Russian
29,classical,0,1,0,1,1,0,0,0,0,4,1,0,32,1,Italian
29,classical,0,1,0,0,0,0,1,0,1,4,1,1,23,0,Spanish
29,classical,0,0,1,0,1,0,0,0,0,1,0,0,30,1,English
29,classical,0,1,0,0,1,0,0,0,0,3,1,0,68,0,English
29,classical,0,0,1,0,0,0,0,0,0,5,0,0,33,0,Russian
29,classical,0,0,0,0,0,0,0,0,1,5,0,1,23,1,English
29,classical,0,0,1,1,1,0,0,0,0,3,0,0,28,1,Russian
29,classical,0,1,0,0,0,0,0,0,1,3,0,0,32,1,English
29,classical,1,0,0,0,0,0,1,0,0,4,0,0,36,0,Italian
29,classical,0,1,0,0,1,0,0,0,0,3,0,0,34,0,Latvian
29,classical,1,0,0,0,0,0,0,0,0,3,1,0,26,0,Russian
29,classical,0,1,0,0,0,0,0,0,0,3,1,0,45,0,Greek
29,classical,0,0,0,0,1,0,0,0,0,4,0,0,31,0,Polish
29,classical,0,0,0,0,1,0,0,0,0,2,1,0,28,0,English
29,classical,0,0,0,0,0,0,0,1,1,3,0,0,53,1,English
29,classical,0,1,1,0,0,0,1,0,0,2,1,0,15,1,English
29,classical,1,0,0,0,0,0,0,0,0,5,0,0,44,0,Arabic
29,classical,0,0,0,0,0,1,0,0,0,3,1,0,19,0,English
29,classical,0,0,0,0,1,0,0,0,0,5,1,0,51,1,English
29,classical,0,0,1,0,1,0,0,0,0,4,1,0,51,0,English
29,classical,0,0,0,0,1,0,0,0,0,3,0,0,24,0,English
29,classical,0,1,0,0,0,0,0,0,0,5,1,0,56,0,English
29,classical,0,0,0,0,1,0,1,0,0,3,0,0,58,0,English
29,classical,0,0,0,1,0,0,0,0,1,4,1,0,42,0,Dutch
